TRIAL,TRIP.CODE,HAUL,MESH,RIG (port/starboard), CODEND (top/bottom),SPECIES,DISCARD,CATEGORY,SEX,RF,LENGTH.CM,N.AT.LENGTH,N.RAISED.HAUL,POSITION,CONDITION,LIGHTRIG,LIGHTS,YES,NO
C5979R,C5979R_4,13,87,S,L,CUR,N,1,F,1.00,50,1,1,H,N,S,YES,,
C5979R,C5979R_4,13,87,S,L,CUR,N,1,F,1.00,52,1,1,H,N,S,YES,,
C5979R,C5979R_4,13,87,S,L,CUR,N,1,F,1.00,59,1,1,H,N,S,YES,,
C5979R,C5979R_4,13,87,S,L,JOD,N,1,U,1.00,24,1,1,H,N,S,YES,,
C5979R,C5979R_4,13,87,S,L,CTC,N,1,U,1.00,18,3,3,H,N,S,YES,,
C5979R,C5979R_4,13,87,S,L,CTC,N,1,U,1.00,19,2,2,H,N,S,YES,,
C5979R,C5979R_4,13,87,S,L,HAD,N,1,U,1.00,36,2,2,H,N,S,YES,,
C5979R,C5979R_4,13,87,S,L,HAD,N,1,U,1.00,38,5,5,H,N,S,YES,,
C5979R,C5979R_4,13,87,S,L,HAD,N,1,U,1.00,39,5,5,H,N,S,YES,,
C5979R,C5979R_4,13,87,S,L,HAD,N,1,U,1.00,40,7,7,H,N,S,YES,,
C5979R,C5979R_4,13,87,S,L,HAD,N,1,U,1.00,41,6,6,H,N,S,YES,,
C5979R,C5979R_4,13,87,S,L,HAD,N,1,U,1.00,42,7,7,H,N,S,YES,,
C5979R,C5979R_4,13,87,S,L,HAD,N,1,U,1.00,43,6,6,H,N,S,YES,,
C5979R,C5979R_4,13,87,S,L,HAD,N,1,U,1.00,44,7,7,H,N,S,YES,,
C5979R,C5979R_4,13,87,S,L,HAD,N,1,U,1.00,45,4,4,H,N,S,YES,,
C5979R,C5979R_4,13,87,S,L,HAD,N,1,U,1.00,46,1,1,H,N,S,YES,,
C5979R,C5979R_4,13,87,S,L,HAD,N,1,U,1.00,47,3,3,H,N,S,YES,,
C5979R,C5979R_4,13,87,S,L,HAD,N,1,U,1.00,48,4,4,H,N,S,YES,,
C5979R,C5979R_4,13,87,S,L,HAD,N,1,U,1.00,49,1,1,H,N,S,YES,,
C5979R,C5979R_4,13,87,S,L,HAD,N,1,U,1.00,50,3,3,H,N,S,YES,,
C5979R,C5979R_4,13,87,S,L,HAD,N,1,U,1.00,51,1,1,H,N,S,YES,,
C5979R,C5979R_4,13,87,S,L,HAD,N,1,U,1.00,52,1,1,H,N,S,YES,,
C5979R,C5979R_4,13,87,S,L,WHG,N,1,U,1.00,32,1,1,H,N,S,YES,,
C5979R,C5979R_4,13,87,S,L,WHG,N,1,U,1.00,33,2,2,H,N,S,YES,,
C5979R,C5979R_4,13,87,S,L,WHG,N,1,U,1.00,34,4,4,H,N,S,YES,,
C5979R,C5979R_4,13,87,S,L,WHG,N,1,U,1.00,35,2,2,H,N,S,YES,,
C5979R,C5979R_4,13,87,S,L,WHG,N,1,U,1.00,36,3,3,H,N,S,YES,,
C5979R,C5979R_4,13,87,S,L,WHG,N,1,U,1.00,37,2,2,H,N,S,YES,,
C5979R,C5979R_4,13,87,S,L,WHG,N,1,U,1.00,39,1,1,H,N,S,YES,,
C5979R,C5979R_4,13,87,S,L,WHG,N,1,U,1.00,40,1,1,H,N,S,YES,,
C5979R,C5979R_4,13,87,S,L,SOL,N,1,U,1.00,27,1,1,H,N,S,YES,,
C5979R,C5979R_4,13,87,S,L,SOL,N,1,U,1.00,30,1,1,H,N,S,YES,,
C5979R,C5979R_4,13,87,S,L,SOL,N,1,U,1.00,31,1,1,H,N,S,YES,,
C5979R,C5979R_4,13,87,S,L,SOL,N,1,U,1.00,32,1,1,H,N,S,YES,,
C5979R,C5979R_4,13,87,S,L,GUR,N,1,U,1.00,40,1,1,H,N,S,YES,,
C5979R,C5979R_4,13,87,S,L,MEG,N,1,U,1.00,27,2,2,H,N,S,YES,,
C5979R,C5979R_4,13,87,S,L,MEG,N,1,U,1.00,30,1,1,H,N,S,YES,,
C5979R,C5979R_4,13,87,S,L,MEG,N,1,U,1.00,33,3,3,H,N,S,YES,,
C5979R,C5979R_4,13,87,S,L,MEG,N,1,U,1.00,34,1,1,H,N,S,YES,,
C5979R,C5979R_4,13,87,S,L,MEG,N,1,U,1.00,35,1,1,H,N,S,YES,,
C5979R,C5979R_4,13,87,S,L,MEG,N,1,U,1.00,38,1,1,H,N,S,YES,,
C5979R,C5979R_4,13,87,S,L,MEG,N,1,U,1.00,39,1,1,H,N,S,YES,,
C5979R,C5979R_4,13,87,S,L,LEM,N,1,U,1.00,24,1,1,H,N,S,YES,,
C5979R,C5979R_4,13,87,S,L,LEM,N,1,U,1.00,26,1,1,H,N,S,YES,,
C5979R,C5979R_4,13,87,S,L,LEM,N,1,U,1.00,27,3,3,H,N,S,YES,,
C5979R,C5979R_4,13,87,S,L,LEM,N,1,U,1.00,33,1,1,H,N,S,YES,,
C5979R,C5979R_4,13,87,S,L,MON,N,1,U,1.00,31,1,1,H,N,S,YES,,
C5979R,C5979R_4,13,87,S,L,HKE,N,1,U,1.00,36,1,1,H,N,S,YES,,
C5979R,C5979R_4,13,87,S,L,HKE,N,1,U,1.00,43,1,1,H,N,S,YES,,
C5979R,C5979R_4,13,87,S,L,HKE,N,1,U,1.00,64,1,1,H,N,S,YES,,
C5979R,C5979R_4,13,87,S,L,WIT,N,1,U,1.00,35,1,1,H,N,S,YES,,
C5979R,C5979R_4,13,87,S,L,SDR,N,1,F,1.00,54,1,1,H,N,S,YES,,
C5979R,C5979R_4,13,87,S,L,TUB,N,1,U,1.00,34,1,1,H,N,S,YES,,
C5979R,C5979R_4,13,87,S,L,TUB,N,1,U,1.00,38,1,1,H,N,S,YES,,
C5979R,C5979R_4,13,87,S,L,GUG,Y,1,U,7.50,18,1,7.5,H,N,S,YES,,
C5979R,C5979R_4,13,87,S,L,GUG,Y,1,U,7.50,19,1,7.5,H,N,S,YES,,
C5979R,C5979R_4,13,87,S,L,GUG,Y,1,U,7.50,21,2,15,H,N,S,YES,,
C5979R,C5979R_4,13,87,S,L,GUG,Y,1,U,7.50,22,1,7.5,H,N,S,YES,,
C5979R,C5979R_4,13,87,S,L,GUG,Y,1,U,7.50,23,1,7.5,H,N,S,YES,,
C5979R,C5979R_4,13,87,S,L,GUG,Y,1,U,7.50,24,2,15,H,N,S,YES,,
C5979R,C5979R_4,13,87,S,L,GUG,Y,1,U,7.50,25,3,22.5,H,N,S,YES,,
C5979R,C5979R_4,13,87,S,L,HAD,Y,1,U,7.50,27,1,7.5,H,N,S,YES,,
C5979R,C5979R_4,13,87,S,L,HAD,Y,1,U,7.50,28,3,22.5,H,N,S,YES,,
C5979R,C5979R_4,13,87,S,L,HAD,Y,1,U,7.50,29,4,30,H,N,S,YES,,
C5979R,C5979R_4,13,87,S,L,HAD,Y,1,U,7.50,30,7,52.5,H,N,S,YES,,
C5979R,C5979R_4,13,87,S,L,HAD,Y,1,U,7.50,31,7,52.5,H,N,S,YES,,
C5979R,C5979R_4,13,87,S,L,HAD,Y,1,U,7.50,32,12,90,H,N,S,YES,,
C5979R,C5979R_4,13,87,S,L,HAD,Y,1,U,7.50,33,8,60,H,N,S,YES,,
C5979R,C5979R_4,13,87,S,L,HAD,Y,1,U,7.50,34,10,75,H,N,S,YES,,
C5979R,C5979R_4,13,87,S,L,HAD,Y,1,U,7.50,35,11,82.5,H,N,S,YES,,
C5979R,C5979R_4,13,87,S,L,HAD,Y,1,U,7.50,36,5,37.5,H,N,S,YES,,
C5979R,C5979R_4,13,87,S,L,HAD,Y,1,U,7.50,37,5,37.5,H,N,S,YES,,
C5979R,C5979R_4,13,87,S,L,HAD,Y,1,U,7.50,38,4,30,H,N,S,YES,,
C5979R,C5979R_4,13,87,S,L,HAD,Y,1,U,7.50,39,1,7.5,H,N,S,YES,,
C5979R,C5979R_4,13,87,S,L,HAD,Y,1,U,7.50,41,2,15,H,N,S,YES,,
C5979R,C5979R_4,13,87,S,L,HAD,Y,1,U,7.50,42,1,7.5,H,N,S,YES,,
C5979R,C5979R_4,13,87,S,L,HAD,Y,1,U,7.50,46,1,7.5,H,N,S,YES,,
C5979R,C5979R_4,13,87,S,L,WHG,Y,1,U,7.50,29,1,7.5,H,N,S,YES,,
C5979R,C5979R_4,13,87,S,L,WHG,Y,1,U,7.50,33,1,7.5,H,N,S,YES,,
C5979R,C5979R_4,13,87,S,L,WHG,Y,1,U,7.50,40,1,7.5,H,N,S,YES,,
C5979R,C5979R_4,13,87,S,L,LSD,Y,1,F,7.50,64,1,7.5,H,N,S,YES,,
C5979R,C5979R_4,13,87,S,L,SCR,Y,1,M,7.50,14,1,7.5,H,N,S,YES,,
C5979R,C5979R_4,13,87,S,L,SDF,Y,1,U,7.50,17,1,7.5,H,N,S,YES,,
C5979R,C5979R_4,13,87,S,L,CRW,Y,1,M,1.00,7.8,1,1,H,N,S,YES,,
C5979R,C5979R_4,14,87,P,U,HAD,N,1,U,1.00,34,1,1,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,U,HAD,N,1,U,1.00,35,2,2,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,U,HAD,N,1,U,1.00,37,2,2,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,U,HAD,N,1,U,1.00,38,5,5,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,U,HAD,N,1,U,1.00,39,3,3,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,U,HAD,N,1,U,1.00,40,3,3,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,U,HAD,N,1,U,1.00,41,2,2,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,U,HAD,N,1,U,1.00,42,3,3,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,U,HAD,N,1,U,1.00,43,3,3,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,U,HAD,N,1,U,1.00,45,3,3,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,U,HAD,N,1,U,1.00,46,2,2,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,U,HAD,N,1,U,1.00,48,1,1,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,U,HAD,N,1,U,1.00,49,1,1,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,U,HAD,N,1,U,1.00,52,1,1,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,U,HAD,N,1,U,1.00,55,1,1,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,U,HAD,N,1,U,1.00,56,1,1,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,U,LLV,N,1,U,1.00,12,1,1,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,U,LLV,N,1,U,1.00,13,2,2,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,U,LLV,N,1,U,1.00,14,1,1,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,U,LLV,N,1,U,1.00,15,2,2,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,U,LLV,N,1,U,1.00,17,1,1,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,U,WHG,N,1,U,1.00,34,1,1,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,U,WHG,N,1,U,1.00,35,1,1,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,U,WHG,N,1,U,1.00,37,1,1,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,U,WHG,N,1,U,1.00,40,2,2,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,U,WHG,N,1,U,1.00,49,1,1,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,U,NSQ,N,1,U,1.00,10,1,1,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,U,NSQ,N,1,U,1.00,11,3,3,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,U,NSQ,N,1,U,1.00,12,1,1,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,U,NSQ,N,1,U,1.00,13,2,2,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,U,NSQ,N,1,U,1.00,14,4,4,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,U,NSQ,N,1,U,1.00,16,1,1,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,U,NSQ,N,1,U,1.00,17,1,1,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,U,NSQ,N,1,U,1.00,19,1,1,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,U,NSQ,N,1,U,1.00,20,1,1,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,U,NSQ,N,1,U,1.00,22,1,1,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,U,POD,Y,1,U,1.30,16,3,3.9,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,U,POD,Y,1,U,1.30,17,1,1.3,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,U,POD,Y,1,U,1.30,18,1,1.3,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,U,GUG,Y,1,U,1.30,20,1,1.3,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,U,GUG,Y,1,U,1.30,21,1,1.3,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,U,GUG,Y,1,U,1.30,22,1,1.3,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,U,GUG,Y,1,U,1.30,23,1,1.3,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,U,GUG,Y,1,U,1.30,28,1,1.3,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,U,HAD,Y,1,U,1.30,27,1,1.3,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,U,HAD,Y,1,U,1.30,28,4,5.2,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,U,HAD,Y,1,U,1.30,29,5,6.5,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,U,HAD,Y,1,U,1.30,30,4,5.2,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,U,HAD,Y,1,U,1.30,31,9,11.7,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,U,HAD,Y,1,U,1.30,32,4,5.2,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,U,HAD,Y,1,U,1.30,33,9,11.7,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,U,HAD,Y,1,U,1.30,34,17,22.1,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,U,HAD,Y,1,U,1.30,35,18,23.4,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,U,HAD,Y,1,U,1.30,36,9,11.7,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,U,HAD,Y,1,U,1.30,37,4,5.2,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,U,HAD,Y,1,U,1.30,38,2,2.6,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,U,WHG,Y,1,U,1.30,27,1,1.3,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,U,WHG,Y,1,U,1.30,29,1,1.3,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,U,WHG,Y,1,U,1.30,30,3,3.9,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,U,WHG,Y,1,U,1.30,31,1,1.3,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,U,WHG,Y,1,U,1.30,32,2,2.6,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,U,WHG,Y,1,U,1.30,33,1,1.3,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,U,WHG,Y,1,U,1.30,38,1,1.3,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,PLE,N,1,F,1.00,31,1,1,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,PLE,N,1,F,1.00,34,1,1,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,PLE,N,1,F,1.00,35,2,2,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,CUR,N,1,M,1.00,49,1,1,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,CUR,N,1,M,1.00,52,1,1,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,CUR,N,1,M,1.00,54,1,1,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,CUR,N,1,M,1.00,60,1,1,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,CUR,N,1,F,1.00,49,1,1,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,CUR,N,1,F,1.00,56,3,3,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,CUR,N,1,F,1.00,59,1,1,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,CUR,N,1,F,1.00,63,1,1,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,CUR,N,1,F,1.00,64,1,1,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,GUR,N,1,U,1.00,28,1,1,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,HAD,N,1,U,1.00,37,1,1,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,HAD,N,1,U,1.00,38,1,1,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,HAD,N,1,U,1.00,39,2,2,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,HAD,N,1,U,1.00,40,1,1,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,HAD,N,1,U,1.00,41,1,1,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,HAD,N,1,U,1.00,43,2,2,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,HAD,N,1,U,1.00,44,4,4,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,HAD,N,1,U,1.00,49,1,1,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,NSQ,N,1,U,1.00,10,1,1,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,NSQ,N,1,U,1.00,12,1,1,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,NSQ,N,1,U,1.00,14,1,1,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,WHG,N,1,U,1.00,33,1,1,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,WHG,N,1,U,1.00,37,1,1,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,MEG,N,1,U,1.00,27,1,1,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,MEG,N,1,U,1.00,29,5,5,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,MEG,N,1,U,1.00,30,5,5,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,MEG,N,1,U,1.00,31,7,7,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,MEG,N,1,U,1.00,32,6,6,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,MEG,N,1,U,1.00,33,7,7,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,MEG,N,1,U,1.00,34,5,5,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,MEG,N,1,U,1.00,35,9,9,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,MEG,N,1,U,1.00,36,4,4,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,MEG,N,1,U,1.00,37,6,6,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,MEG,N,1,U,1.00,38,6,6,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,MEG,N,1,U,1.00,39,2,2,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,MEG,N,1,U,1.00,40,3,3,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,MEG,N,1,U,1.00,41,1,1,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,MEG,N,1,U,1.00,42,1,1,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,MEG,N,1,U,1.00,43,1,1,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,MEG,N,1,U,1.00,44,2,2,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,MEG,N,1,U,1.00,45,2,2,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,MEG,N,1,U,1.00,50,1,1,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,SOL,N,1,U,1.00,30,1,1,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,SOL,N,1,U,1.00,34,1,1,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,MON,N,1,U,1.00,25,1,1,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,MON,N,1,U,1.00,49,1,1,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,BLL,N,1,U,1.00,34,1,1,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,BLL,N,1,U,1.00,42,1,1,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,TUB,N,1,U,1.00,31,1,1,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,TUB,N,1,U,1.00,33,1,1,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,TUB,N,1,U,1.00,34,1,1,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,TUR,N,1,U,1.00,37,1,1,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,CTC,N,1,U,1.00,9,1,1,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,CTC,N,1,U,1.00,11,1,1,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,CTC,N,1,U,1.00,15,2,2,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,CRE,N,1,F,1.00,18,1,1,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,LLV,N,1,U,1.00,12,1,1,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,LLV,N,1,U,1.00,13,2,2,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,SCE,N,1,U,1.00,11.2,1,1,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,MEG,Y,1,U,3.25,25,1,3.25,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,MEG,Y,1,U,3.25,27,3,9.75,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,MEG,Y,1,U,3.25,28,1,3.25,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,MEG,Y,1,U,3.25,29,1,3.25,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,POD,Y,1,U,3.25,14,1,3.25,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,POD,Y,1,U,3.25,15,1,3.25,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,POD,Y,1,U,3.25,16,2,6.5,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,POD,Y,1,U,3.25,17,6,19.5,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,POD,Y,1,U,3.25,18,4,13,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,POD,Y,1,U,3.25,19,2,6.5,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,POD,Y,1,U,3.25,20,3,9.75,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,POD,Y,1,U,3.25,21,3,9.75,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,HAD,Y,1,U,3.25,18,1,3.25,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,HAD,Y,1,U,3.25,20,1,3.25,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,HAD,Y,1,U,3.25,24,1,3.25,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,HAD,Y,1,U,3.25,28,4,13,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,HAD,Y,1,U,3.25,29,3,9.75,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,HAD,Y,1,U,3.25,30,3,9.75,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,HAD,Y,1,U,3.25,31,1,3.25,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,HAD,Y,1,U,3.25,32,2,6.5,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,HAD,Y,1,U,3.25,33,6,19.5,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,HAD,Y,1,U,3.25,34,6,19.5,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,HAD,Y,1,U,3.25,35,5,16.25,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,HAD,Y,1,U,3.25,36,4,13,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,HAD,Y,1,U,3.25,37,2,6.5,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,HAD,Y,1,U,3.25,38,1,3.25,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,HAD,Y,1,U,3.25,40,1,3.25,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,GUR,Y,1,U,3.25,25,1,3.25,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,GUG,Y,1,U,3.25,17,2,6.5,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,GUG,Y,1,U,3.25,19,2,6.5,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,GUG,Y,1,U,3.25,20,6,19.5,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,GUG,Y,1,U,3.25,21,4,13,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,GUG,Y,1,U,3.25,22,6,19.5,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,GUG,Y,1,U,3.25,23,2,6.5,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,GUG,Y,1,U,3.25,24,2,6.5,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,GUG,Y,1,U,3.25,25,1,3.25,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,GUG,Y,1,U,3.25,26,1,3.25,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,GUG,Y,1,U,3.25,27,2,6.5,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,MON,Y,1,U,3.25,20,1,3.25,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,LSD,Y,1,F,3.25,34,1,3.25,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,LSD,Y,1,F,3.25,45,1,3.25,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,LSD,Y,1,F,3.25,47,1,3.25,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,LSD,Y,1,F,3.25,51,1,3.25,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,LSD,Y,1,F,3.25,52,1,3.25,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,LSD,Y,1,F,3.25,53,1,3.25,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,LSD,Y,1,F,3.25,54,1,3.25,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,LSD,Y,1,F,3.25,55,1,3.25,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,LSD,Y,1,F,3.25,56,1,3.25,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,LSD,Y,1,F,3.25,60,2,6.5,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,LSD,Y,1,F,3.25,64,2,6.5,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,CDT,Y,1,U,3.25,26,1,3.25,H,D,S,NO,,
C5979R,C5979R_4,14,87,P,L,CDT,Y,1,U,3.25,28,1,3.25,H,D,S,NO,,
C5979R,C5979R_4,14,87,S,U,HAD,N,1,U,1.00,33,1,1,H,D,S,YES,,
C5979R,C5979R_4,14,87,S,U,HAD,N,1,U,1.00,36,2,2,H,D,S,YES,,
C5979R,C5979R_4,14,87,S,U,HAD,N,1,U,1.00,38,2,2,H,D,S,YES,,
C5979R,C5979R_4,14,87,S,U,HAD,N,1,U,1.00,39,4,4,H,D,S,YES,,
